id	seqName	strand	first	last	LENGTH	type	name	commonName	sense name	source	overlapXu	 wt 15' 0.4M - wt 0	hog1Δ 15' 0.4M -  hog1Δ 0	 wt 100' 1.2M - wt 0	hog1Δ 100' 1.2M -  hog1Δ 0
5748	13	-	815525	818629	3104	ORF-T	YMR275C	BUL1		SteinmetzLab	ST6377	-1.5080057237	-1.1575391264	-2.4965160599	-1.0294187366
7021	16	+	85537	87089	1552	ORF-T	YPL245W	YPL245W		SteinmetzLab	ST3346	-1.5083843366	1.1936668053	-1.7251266862	1.1696380296
3279	8	-	284773	286805	2032	ORF-T	YHR091C	MSR1		SteinmetzLab	ST5171	-1.508442197	-1.4030128736	-3.0937280225	-1.3783751272
307	2	+	707312	708160	848	ORF-T	YBR244W	GPX2		SteinmetzLab	ST0241	-1.5084517312	-1.2256153279	-1.1280381511	1.2410941312
351	2	-	50909	59645	8736	ORF-T	YBL088C	TEL1		SteinmetzLab	ST3691	-1.5085635937	-1.4754834459	-2.1875299853	-1.4501959264
7263	16	+	792659	793811	1152	ORF-T	YPR129W	SCD6		SteinmetzLab	ST3583	-1.5088336986	1.0692278357	-1.5654805957	1.0761836435
2357	7	+	306515	307147	632	ORF-T	YGL106W	MLC1		SteinmetzLab	ST1130	-1.5090901772	1.2994747635	-2.0935538772	1.0681874882
772	3	-	296822	298798	1976	ORF-T	YCR098C	GIT1		SteinmetzLab	ST4009	-1.5095530567	-1.2608316187	-1.6958035365	-1.2176288853
2405	7	+	417467	418659	1192	ORF-T	YGL043W	DST1		SteinmetzLab	ST1176	-1.5097684299	1.210858822	-1.1812823539	1.1776559532
7363	16	-	154181	156237	2056	ORF-T	YPL210C	SRP72		SteinmetzLab	ST7013	-1.5097752898	1.0293474023	-1.545246205	1.1534620944
7463	16	-	453919	455007	1088	ORF-T	YPL055C	LGE1		SteinmetzLab	ST7108	-1.510203918	1.8062427224	-1.1451148115	1.1899148263
4944	12	-	274053	275269	1216	ORF-T	YLR070C	XYL2		SteinmetzLab	ST5910	-1.5102495742	1.0441376756	-1.7746302391	1.3431459027
4942	12	-	267741	270821	3080	ORF-T	YLR067C	PET309		SteinmetzLab	ST5908	-1.5104167427	-1.2215107209	-1.9140452819	-1.5417768648
3084	8	+	277937	280041	2104	ORF-T	YHR086W	NAM8		SteinmetzLab	ST1475	-1.5107169135	-1.280149733	-1.551994574	-1.3855388013
340	2	-	9821	10565	744	ORF-T	YBL107C	YBL107C		SteinmetzLab	ST3680	-1.5107360347	-1.9069389689	-1.8517098826	-1.4353867176
7071	16	+	228217	228889	672	ORF-T	YPL170W	DAP1		SteinmetzLab	ST3396	-1.5108314942	1.4238369498	-1.671421949	1.4498874375
4119	11	+	53681	55745	2064	ORF-T	YKL204W	EAP1		SteinmetzLab	ST1925	-1.5109830567	1.0605787092	-1.8909564451	1.0012177415
4552	11	-	638018	639978	1960	ORF-T	YKR100C	SKG1		SteinmetzLab	ST5830	-1.5109972715	-1.5105987224	-3.8152112981	-2.3054001274
6953	15	-	923071	925191	2120	ORF-T	YOR324C	FRT1		SteinmetzLab	ST6927	-1.5111334672	-1.0367339086	-3.3900393283	-1.4468532194
366	2	-	112739	113451	712	ORF-T	YBL057C	PTH2		SteinmetzLab	ST3706	-1.5120742547	-1.1533121479	1.0415664035	1.0686032488
3925	10	-	177812	180332	2520	ORF-T	YJL128C	PBS2		SteinmetzLab	ST5442	-1.5120960737	-1.1114252776	-2.7681153002	-1.1224564273
6771	15	-	402686	405438	2752	ORF-T	YOR038C	HIR2		SteinmetzLab	ST6750	-1.5122266412	1.087104201	-2.6410724868	1.0736157518
5940	14	+	493291	493627	336	ORF-T	YNL070W	TOM7		SteinmetzLab	ST2868	-1.5123528692	-1.0558838537	-1.0675364352	-1.1899238045
6724	15	-	266158	267998	1840	ORF-T	YOL031C	SIL1		SteinmetzLab	ST6705	-1.5128753537	-1.1943619834	-1.7197046681	-1.7417838481
7171	16	+	534947	535763	816	ORF-T	YPL010W	RET3		SteinmetzLab	ST3496	-1.5137673818	-1.3947209714	-1.4775948815	-1.0753317095
6022	14	+	703356	705916	2560	ORF-T	YNR044W	AGA1		SteinmetzLab	ST2947	-1.5138617511	1.3622277655	-1.462862803	1.5146184047
2257	6	-	251837	252277	440	CUTs	CUT580	CUT580		SteinmetzLab	ST4736	-1.513886008	1.1994840634	-1.3711136567	-1.3142608023
229	2	+	458664	460304	1640	other	YBR109W-A, YBR110W	YBR109W-A, ALG1		SteinmetzLab	ST0166	-1.5140362657	-1.0339041596	-1.5608412178	1.5151861903
5575	13	-	282781	283749	968	SUTs	SUT726	SUT726		SteinmetzLab	ST6215	-1.5140472941	1.7951094078	-1.5570843992	1.1547892322
576	2	-	764820	767660	2840	ORF-T	YBR281C	DUG2		SteinmetzLab	ST3908	-1.5143632861	-1.1501038932	-1.8944538134	-1.0718999603
6965	15	-	967751	968647	896	other	YOR343C	YOR343C		SteinmetzLab	ST6939	-1.5149954697	1.4451498742	-2.9415225084	1.2169975188
3790	10	+	529800	531432	1632	ORF-T	YJR051W	OSM1		SteinmetzLab	ST1848	-1.5150940257	-1.226459009	-1.7996006182	1.1511901807
62	1	-	51739	52659	920	ORF-T	YAL049C	YAL049C		SteinmetzLab	ST3645	-1.5151004005	-1.5486322914	-1.4078715455	-1.0000165259
1155	4	+	1266965	1267341	376	SUTs	SUT073	SUT073		SteinmetzLab	ST0718	-1.5154810382	-1.2483808596	-1.6072542494	-1.4055496369
6007	14	+	664228	665060	832	ORF-T	YNR018W	YNR018W		SteinmetzLab	ST2932	-1.5155661023	1.0165061394	-1.2483623034	1.4572356395
761	3	-	240006	240582	576	ORF-T	YCR071C	IMG2		SteinmetzLab	ST3998	-1.5155983699	1.211522518	-2.0033539205	1.0635904891
3757	10	+	415136	415384	248	SUTs	SUT211	SUT211		SteinmetzLab	ST1816	-1.5156630833	-1.5484910535	4.1459909587	1.4374064168
180	2	+	307568	308896	1328	other	TLC1	TLC1		SteinmetzLab	ST0123	-1.5163100007	1.00660402	-1.3133750861	-1.1699585767
3740	10	+	361136	365528	4392	ORF-T	YJL042W	MHP1		SteinmetzLab	ST1801	-1.5163711596	-1.0187549674	-3.3027975454	-1.3521775862
4094	10	-	678820	683476	4656	ORF-T	YJR137C	ECM17		SteinmetzLab	ST5603	-1.5164979705	-1.2773633635	-2.0494993468	-1.1595965627
3225	8	-	139790	141454	1664	ORF-T	YHR018C	ARG4		SteinmetzLab	ST5121	-1.5165056139	-1.0124771698	-1.6485895304	1.31434489
2644	7	-	37517	38829	1312	ORF-T	YGL246C	RAI1		SteinmetzLab	ST4749	-1.5167645456	-1.4686654971	-1.4428871926	1.1408131597
7124	16	+	393987	396699	2712	ORF-T	YPL084W	BRO1		SteinmetzLab	ST3449	-1.516770074	-1.3655336697	-2.3333599067	-1.6108703516
1510	4	-	830417	831561	1144	ORF-T	YDR183C-A, YDR184C	YDR183C-A, ATC1		SteinmetzLab	ST4270	-1.5169137662	-2.5195684268	-1.738143804	-2.1265672127
6916	15	-	832103	832295	192	SUTs	SUT790	SUT790		SteinmetzLab	ST6893	-1.5173191622	2.133000626	1.4774625228	1.5736098598
4860	12	+	1053200	1054864	1664	ORF-T	YLR455W	YLR455W		SteinmetzLab	ST2414	-1.5173215773	-1.2651784534	-1.6949682127	-2.2608621546
2169	6	+	226185	226617	432	other	YFR034W-A	YFR034W-A		SteinmetzLab	ST1023	-1.5173241003	1.1665832885	-1.0607713643	1.8320493198
5876	14	+	332419	335235	2816	ORF-T	YNL161W	CBK1		SteinmetzLab	ST2806	-1.5173522619	1.1040665335	-2.0129395785	2.6646806865
6635	15	+	1036771	1039403	2632	ORF-T	YOR373W	NUD1		SteinmetzLab	ST3311	-1.5177189905	-1.2091328393	-2.8500066023	-1.2978555606
4828	12	+	928720	929752	1032	ORF-T	YLR404W	YLR404W		SteinmetzLab	ST2382	-1.518699423	1.1864998374	-2.0479077873	-1.0384251927
3935	10	-	195348	196020	672	SUTs	SUT626	SUT626		SteinmetzLab	ST5452	-1.519264176	-1.0234468806	-1.2959814642	1.0847821205
4340	11	-	36485	38237	1752	ORF-T	YKL211C	TRP3		SteinmetzLab	ST5626	-1.5193797843	1.2762044728	-1.9075961262	-1.0267235751
2507	7	+	702859	703411	552	other	YGR107W	YGR107W		SteinmetzLab	ST1270	-1.5194844979	2.0159794924	-1.0581436935	1.1415259829
6142	14	-	326639	330135	3496	ORF-T	YNL163C	RIA1		SteinmetzLab	ST6501	-1.5196166362	-1.5773064691	-2.5018625895	-1.4574051847
5556	13	-	229581	230829	1248	ORF-T	YML021C	UNG1		SteinmetzLab	ST6197	-1.5198194857	1.0305891429	-1.7022130059	1.0278376807
2979	7	-	1043846	1045518	1672	ORF-T	YGR276C	RNH70		SteinmetzLab	ST5066	-1.5199935212	-1.782621046	-1.8404200104	-1.5753096697
1796	5	+	177049	177249	200	other	tE(UUC)E1	tE(UUC)E1		FrancescLab	NA	-1.5200675541	1.2720803064	1.2653183609	2.1617751588
3808	10	+	578856	580280	1424	other	YJR078W, YJR079W	BNA2, YJR079W		SteinmetzLab	ST1863	-1.5202329262	1.9715455449	2.1973948701	2.7459369893
4533	11	-	565648	566872	1224	ORF-T	YKR066C	CCP1		SteinmetzLab	ST5811	-1.5208884821	1.352120336	-1.0979834986	1.6858686125
7047	16	+	164081	165873	1792	ORF-T	YPL204W	HRR25		SteinmetzLab	ST3372	-1.5211924853	-1.1068201832	-1.5593947652	-1.3393449443
6476	15	+	525138	528698	3560	ORF-T	YOR109W	INP53		SteinmetzLab	ST3156	-1.5213649043	-1.4550482001	-2.9454964493	-1.1217909986
7243	16	+	725163	728739	3576	ORF-T	YPR097W	YPR097W		SteinmetzLab	ST3564	-1.5218337517	-1.3950666413	-3.6847163833	-1.6470113508
7069	16	+	223097	224201	1104	ORF-T	YPL173W	MRPL40		SteinmetzLab	ST3394	-1.5219637498	-1.5459736927	-2.2765846716	-1.3165357522
2334	7	+	226331	227627	1296	ORF-T	YGL148W	ARO2		SteinmetzLab	ST1107	-1.5219909966	-1.3056253801	-2.4661900791	1.1315538728
3847	10	+	676952	677520	568	ORF-T	YJR135W-A	TIM8		SteinmetzLab	ST1899	-1.5220163854	-3.1742170365	-1.3082649348	1.0503869607
5549	13	-	206133	209061	2928	ORF-T	YML035C	AMD1		SteinmetzLab	ST6190	-1.5221406678	-1.1389206356	-2.1984189106	1.1068484836
5768	13	-	888821	892397	3576	ORF-T	YMR308C	PSE1		SteinmetzLab	ST6396	-1.5225058908	-1.5926512363	-2.5315706308	1.0204894554
7493	16	-	533527	534751	1224	ORF-T	YPL011C	TAF3		SteinmetzLab	ST7138	-1.5225409826	-1.3988806553	-2.1030065345	-2.2353604571
2095	5	-	509813	510213	400	SUTs	SUT517	SUT517		SteinmetzLab	ST4652	-1.5226667462	-1.0785114196	-1.1893042642	1.2542530059
4945	12	-	275269	278677	3408	ORF-T	YLR071C	RGR1		SteinmetzLab	ST5911	-1.5230262118	-1.4728534291	-1.9300923229	-1.2960053393
3367	9	+	55177	56401	1224	ORF-T	YIL153W	RRD1		SteinmetzLab	ST1579	-1.5242780942	-1.1992496421	-1.2997957001	1.2538656182
1553	4	-	995769	998441	2672	ORF-T	YDR264C	AKR1		SteinmetzLab	ST4311	-1.524471974	-1.2348365146	-1.9263243232	-1.0640661655
4402	11	-	224254	225566	1312	ORF-T	YKL113C	RAD27		SteinmetzLab	ST5686	-1.5244935943	-1.3399100354	-1.8099821382	-1.2048764508
4297	11	+	571100	573060	1960	ORF-T	YKR069W	MET1		SteinmetzLab	ST2094	-1.5247484081	1.668779187	-1.0831347177	1.1505889949
925	4	+	486706	488058	1352	ORF-T	YDR021W	FAL1		SteinmetzLab	ST0499	-1.5248519289	-1.6878611364	-1.0037132485	-1.313398241
6747	15	-	346206	348094	1888	ORF-T	YOR010C	TIR2		SteinmetzLab	ST6727	-1.5255356032	2.2647705893	-2.1830912435	1.8802799661
4254	11	+	451060	451660	600	ORF-T	YKR007W	MEH1		SteinmetzLab	ST2054	-1.5256316334	1.1224654096	-1.7023819291	1.7543009202
3303	8	-	370518	371782	1264	ORF-T	YHR133C	NSG1		SteinmetzLab	ST5193	-1.5256484713	-1.5696940779	-1.3436198043	-1.0650124309
6443	15	+	441386	442746	1360	ORF-T	YOR061W	CKA2		SteinmetzLab	ST3125	-1.5256496081	-1.4623323161	-2.1944636736	-1.2749850341
778	4	+	32249	33409	1160	ORF-T	YDL236W	PHO13		SteinmetzLab	ST0359	-1.5257764551	-1.1939622372	-1.5253155892	-1.0402619707
2640	7	-	27749	30269	2520	ORF-T	YGL251C	HFM1		SteinmetzLab	ST4745	-1.5261227212	-1.3146971138	-1.7970851996	-1.0931100335
4053	10	-	572204	572964	760	ORF-T	YJR073C	OPI3		SteinmetzLab	ST5562	-1.5261814898	-1.0864037261	-1.1477523655	1.0718076119
5728	13	-	761805	761949	144	CUTs	CUT789	CUT789		SteinmetzLab	ST6358	-1.5262152159	-1.3406847274	1.0487754255	2.1200897831
4024	10	-	468484	469636	1152	ORF-T	YJR021C	REC107		SteinmetzLab	ST5534	-1.5264319797	1.4549420694	-1.1845230625	1.1859984323
6700	15	-	193798	194838	1040	ORF-T	YOL073C	YOL073C		SteinmetzLab	ST6682	-1.5264393732	1.4986065685	-1.435556726	1.4451741771
1516	4	-	845873	847977	2104	ORF-T	YDR194C	MSS116		SteinmetzLab	ST4276	-1.5266852883	-1.6962163021	-1.1059394215	-1.1775223499
1985	5	-	210653	211957	1304	ORF-T	YER028C	MIG3		SteinmetzLab	ST4550	-1.5268504813	1.4873269575	-1.7362811835	-1.0866351579
2115	6	+	16681	19921	3240	ORF-T	YFL055W	AGP3		SteinmetzLab	ST0973	-1.5273661459	1.39987128	-2.2831175512	-1.0686074449
6527	15	+	689602	690162	560	ORF-T	YOR189W	IES4		SteinmetzLab	ST3207	-1.5274226558	1.2917362104	-1.5358229478	-1.4921914417
1217	4	+	1456069	1456677	608	SUTs	SUT078	SUT078		SteinmetzLab	ST0779	-1.5274749604	-1.1161028615	-1.1269869531	-1.3578679063
4076	10	-	635700	636884	1184	ORF-T	YJR111C	YJR111C		SteinmetzLab	ST5585	-1.5277518119	-1.3619965783	-2.6386122203	-1.1094612885
3827	10	+	623528	624640	1112	ORF-T	YJR105W	ADO1		SteinmetzLab	ST1880	-1.5278867182	1.0439184913	-1.4254616712	1.1591028447
1584	4	-	1078793	1080265	1472	ORF-T	YDR309C	GIC2		SteinmetzLab	ST4340	-1.5280277942	2.0894943223	-2.7552747646	-1.0195883978
4681	12	+	440313	441569	1256	ORF-T	YLR150W	STM1		SteinmetzLab	ST2245	-1.5281356344	-1.363277139	-2.179653214	-1.3685414502
2123	6	+	49113	51169	2056	ORF-T	YFL041W	FET5		SteinmetzLab	ST0981	-1.5282132568	-1.0852501711	-1.7171746268	1.1451567562
6041	14	+	759988	760420	432	SUTs	SUT345	SUT345		SteinmetzLab	ST2966	-1.5285138372	-1.5264280858	-1.9483070256	-1.2045909122
2707	7	-	260327	265935	5608	ORF-T	YGL131C	SNT2		SteinmetzLab	ST4810	-1.5292217596	-1.2755515747	-1.4370427104	-1.3105511456
7106	16	+	348467	350011	1544	ORF-T	YPL108W, YPL107W	YPL108W, YPL107W		SteinmetzLab	ST3431	-1.5294052203	-1.1124544428	-1.1265888898	1.0374203458
5862	14	+	280371	281595	1224	ORF-T	YNL191W	DUG3		SteinmetzLab	ST2792	-1.5303881878	-1.3915085812	-1.4329572066	1.2531475373
5687	13	-	626701	627909	1208	ORF-T	YMR183C	SSO2		SteinmetzLab	ST6319	-1.5308586549	1.1036861606	-2.5719363857	-1.0073866489
4283	11	+	523772	524932	1160	other	YKR047W	YKR047W		SteinmetzLab	ST2080	-1.5311749637	-1.1014461505	-2.4721231911	1.1782843031
5140	12	-	909395	910019	624	ORF-T	YLR395C	COX8		SteinmetzLab	ST6097	-1.5313725573	1.2947934202	-1.2873092946	1.2912237584
184	2	+	318200	320360	2160	ORF-T	YBR041W	FAT1		SteinmetzLab	ST0127	-1.531549727	-1.1141467075	-2.657313673	-1.176060263
389	2	-	177795	181411	3616	ORF-T	YBL022C	PIM1		SteinmetzLab	ST3728	-1.5318977507	1.0241534562	-2.5638809924	-1.2379103183
3846	10	+	672896	673672	776	ORF-T	YJR133W	XPT1		SteinmetzLab	ST1898	-1.5319092735	-1.1987663844	-2.3447229014	1.4035103991
1839	5	+	295353	298145	2792	ORF-T	YER069W	ARG5%2C6		SteinmetzLab	ST0899	-1.5319863846	-1.0161621016	-1.5840446908	1.0602878217
2690	7	-	191871	193343	1472	other	YGL165C, YGL164C	YGL165C, YRB30		SteinmetzLab	ST4794	-1.5324636491	-1.21537937	-1.1436838758	-1.1863646851
2086	5	-	487253	487445	192	other	tE(UUC)E3	tE(UUC)E3		FrancescLab	NA	-1.5326480252	1.1684413565	1.2419460256	2.1394457435
5659	13	-	554557	556693	2136	ORF-T	YMR145C	NDE1		SteinmetzLab	ST6294	-1.5333758037	-1.6389553976	-2.0578157299	-1.0672871911
6949	15	-	913471	915207	1736	ORF-T	YOR320C	GNT1		SteinmetzLab	ST6924	-1.5337492347	1.1864351334	-2.2265176531	1.1603215162
1374	4	-	392493	393957	1464	ORF-T	YDL033C	SLM3		SteinmetzLab	ST4138	-1.5338011296	-1.2493298228	-1.726193373	-1.0129727211
1742	5	+	16177	17881	1704	ORF-T	YEL071W	DLD3		SteinmetzLab	ST0809	-1.5344146166	-1.4101374606	-2.2611613008	1.228268001
1372	4	-	387349	388901	1552	ORF-T	YDL036C	PUS9		SteinmetzLab	ST4136	-1.5351422565	-1.7705633823	-3.050142327	-1.4444993881
5811	14	+	119075	121043	1968	ORF-T	YNL275W	BOR1		SteinmetzLab	ST2741	-1.5352380153	-1.2604908295	-2.2552659051	1.0041321354
6478	15	+	530394	531354	960	ORF-T	YOR111W	YOR111W		SteinmetzLab	ST3158	-1.5356578395	-2.0056071954	-1.4790398698	-1.1284805559
5348	13	+	505081	507441	2360	ORF-T	YMR119W, YMR119W-A	ASI1, YMR119W-A		SteinmetzLab	ST2580	-1.5362826723	-1.1942272719	-2.6159734342	-1.1259436186
497	2	-	517228	526892	9664	ORF-T	YBR140C	IRA1		SteinmetzLab	ST3832	-1.5364623111	-1.5971469055	-2.4572909919	-1.3432644523
1282	4	-	141093	141797	704	ORF-T	YDL177C	YDL177C		SteinmetzLab	ST4050	-1.5374402978	1.0569918171	1.0147648481	1.0446929715
2848	7	-	697431	698439	1008	ORF-T	YGR104C	SRB5		SteinmetzLab	ST4944	-1.5378796377	1.0968128216	-2.1480632877	-1.1182742619
4064	10	-	604412	605804	1392	ORF-T	YJR094C	IME1		SteinmetzLab	ST5573	-1.5379726831	1.2504291865	-1.2557423598	1.1538621136
6565	15	+	820427	820923	496	ORF-T	YOR265W	RBL2		SteinmetzLab	ST3244	-1.5380187263	1.2906949086	-1.2690645183	1.078260474
6367	15	+	255290	256178	888	ORF-T	YOL038W	PRE6		SteinmetzLab	ST3053	-1.5384984311	-1.0220829099	-1.6056188803	-1.0844199217
3154	8	+	468148	470748	2600	ORF-T	YHR182W	YHR182W		SteinmetzLab	ST1544	-1.5389357915	-1.1313235818	-1.3837414463	1.0070788006
7405	16	-	276061	277581	1520	ORF-T	YPL146C	NOP53		SteinmetzLab	ST7053	-1.5390612533	1.8693302368	1.3521544959	-2.373719224
4508	11	-	510312	511488	1176	ORF-T	YKR037C	SPC34		SteinmetzLab	ST5787	-1.5392687536	-1.0744515389	-1.9964209176	-1.1096299797
1906	5	+	525881	526865	984	ORF-T	YER170W	ADK2		SteinmetzLab	ST0960	-1.5393190065	-1.6874421985	-2.0470734346	-1.259432706
7261	16	+	787859	789451	1592	ORF-T	YPR125W	YLH47		SteinmetzLab	ST3581	-1.540079627	-1.5530533971	-1.7381848384	-1.3764286702
1290	4	-	169133	169637	504	ORF-T	YDL160C-A	YDL160C-A		SteinmetzLab	ST4058	-1.5404325804	-1.4066373438	-1.3380885559	-1.7644519928
1036	4	+	884661	886973	2312	ORF-T	YDR211W	GCD6		SteinmetzLab	ST0604	-1.5406328919	-1.4174369694	-2.129546541	-1.4003209613
5206	13	+	92201	94345	2144	ORF-T	YML088W	UFO1		SteinmetzLab	ST2444	-1.5416479557	-1.6193760317	-2.3553635742	-1.4253928471
3083	8	+	276737	277937	1200	ORF-T	YHR085W	IPI1		SteinmetzLab	ST1474	-1.5417324884	-1.6645062253	-1.1610603292	1.0460912518
2420	7	+	461619	465067	3448	ORF-T	YGL016W	KAP122		SteinmetzLab	ST1190	-1.5418560334	-1.2392761881	-2.3941419412	-1.0075551546
703	3	-	75925	77982	2057	ORF-T	YCL025C	AGP1		SteinmetzLab	ST3943	-1.5419180754	1.2774516576	-3.4202192628	-1.016373266
1664	4	-	1323401	1324345	944	ORF-T	YDR428C	YDR428C		SteinmetzLab	ST4414	-1.5421653911	-1.6859008798	-1.0575152975	1.2153794593
3430	9	+	268585	270721	2136	ORF-T	YIL046W	MET30		SteinmetzLab	ST1637	-1.5422078418	-1.2171792757	-1.6466733992	1.1797933875
3467	9	+	370337	370545	208	other	tE(UUC)I	tE(UUC)I		FrancescLab	NA	-1.5425834532	1.2824053061	1.2427557731	2.3560994926
3891	10	-	115886	116078	192	other	tE(UUC)J	tE(UUC)J		FrancescLab	NA	-1.5425834532	1.2824053061	1.2427557731	2.3560994926
6707	15	-	206110	207206	1096	ORF-T	YOL064C	MET22		SteinmetzLab	ST6689	-1.5426123988	-1.2509396202	-1.6028455909	1.0410149687
2949	7	-	969086	970134	1048	ORF-T	YGR239C	PEX21		SteinmetzLab	ST5039	-1.5429756171	1.0112276325	-1.5294766507	1.0090056356
2927	7	-	903359	904799	1440	ORF-T	YGR202C	PCT1		SteinmetzLab	ST5018	-1.5430287595	1.2584095373	-2.0162601832	-1.1355509846
7320	16	-	23773	23909	136	CUTs	CUT876	CUT876		SteinmetzLab	ST6970	-1.5430794418	1.5512670992	-2.8135129651	-1.3083639806
3870	10	-	72589	73453	864	ORF-T	YJL192C	SOP4		SteinmetzLab	ST5390	-1.5431645666	-1.0169762309	-1.6519325982	1.2173829852
216	2	+	423743	424879	1136	ORF-T	YBR087W	RFC5		SteinmetzLab	ST0155	-1.543401901	-1.349777782	-1.3516736129	1.0772240278
4414	11	-	263871	265615	1744	SUTs	SUT665	SUT665	MBR1	SteinmetzLab	ST5698	-1.5441576345	1.1494970027	-2.0471318691	1.0158771932
4451	11	-	346679	348871	2192	ORF-T	YKL048C	ELM1		SteinmetzLab	ST5733	-1.5449679874	-1.3825940758	-1.50900707	-1.7758751836
5218	13	+	133193	133417	224	SUTs	SUT291	SUT291		SteinmetzLab	ST2456	-1.5454524192	-1.1614128854	-1.1610599176	1.226015344
7058	16	+	188129	190961	2832	ORF-T	YPL189W	GUP2		SteinmetzLab	ST3383	-1.5454770097	1.4381457645	-2.0130386055	1.2927338804
6135	14	-	307311	308663	1352	ORF-T	YNL175C	NOP13		SteinmetzLab	ST6494	-1.5455736876	-1.1922748213	-2.0957243189	-1.1536030833
1862	5	+	354873	355057	184	other	tE(UUC)E2	tE(UUC)E2		FrancescLab	NA	-1.5467129857	1.2930795975	1.259655908	2.2688369175
1556	4	-	1004457	1005321	864	CUTs	CUT516	CUT516		SteinmetzLab	ST4314	-1.5471959535	1.0452600688	-2.1263554955	-1.333483388
5742	13	-	805173	806549	1376	ORF-T	YMR270C	RRN9		SteinmetzLab	ST6372	-1.5473660325	-1.4215998188	-1.9514405476	-2.3844343683
1754	5	+	70433	73449	3016	ORF-T	YEL043W	YEL043W		SteinmetzLab	ST0821	-1.5476839166	-1.2142971937	-2.1675809719	-1.3525303961
133	2	+	161679	162783	1104	ORF-T	YBL031W	SHE1		SteinmetzLab	ST0080	-1.5478508923	-1.3098537088	-1.5383192469	-1.4103622212
3627	9	-	434717	436061	1344	ORF-T	YIR042C	YIR042C		SteinmetzLab	ST5376	-1.548247804	1.1216687733	-1.4092384697	1.7888278639
1409	4	-	501662	503302	1640	ORF-T	YDR030C	RAD28		SteinmetzLab	ST4172	-1.5486345099	1.0810966532	-1.2115072872	-1.0932777013
3265	8	-	239005	239317	312	other	YHR071C-A	YHR071C-A		SteinmetzLab	ST5157	-1.5494623721	-1.0646072649	-1.4306553438	-1.5282467449
3792	10	+	531928	533784	1856	ORF-T	YJR052W	RAD7		SteinmetzLab	ST1849	-1.5494990365	-1.2772939935	1.9555597217	1.5492231653
7191	16	+	593347	593907	560	SUTs	SUT_FS0067	SUT_FS0067		FrancescLab	NA	-1.549721242	1.6620885039	-1.5916285284	1.6531184963
6554	15	+	787074	788898	1824	ORF-T	YOR241W	MET7		SteinmetzLab	ST3233	-1.5498458198	-1.5051537779	-2.3115503338	-1.1046439214
428	2	-	321780	324116	2336	ORF-T	YBR043C	QDR3		SteinmetzLab	ST3766	-1.5499135341	1.2891841116	-3.1471561916	-1.6751703309
3340	8	-	481880	483888	2008	ORF-T	YHR188C	GPI16		SteinmetzLab	ST5228	-1.5500301778	1.0558313197	-1.8944711064	1.4399382449
6854	15	-	663726	663934	208	other	tV(AAC)O	tV(AAC)O		FrancescLab	NA	-1.5501176993	1.9410313512	2.602513316	4.1152331866
7618	16	-	900071	900511	440	CUTs	CUT922	CUT922		SteinmetzLab	ST7259	-1.5504024071	1.1434528661	-1.6787323345	1.0855990351
3542	9	-	197861	199477	1616	ORF-T	YIL088C	AVT7		SteinmetzLab	ST5296	-1.550450099	-1.1502774607	-2.0481681813	1.1587181637
424	2	-	306988	307108	120	CUTs	CUT447	CUT447		SteinmetzLab	ST3762	-1.5504557268	2.3837590013	1.3337364994	2.9776963933
2380	7	+	352987	355555	2568	ORF-T	YGL083W	SCY1		SteinmetzLab	ST1152	-1.5504818155	-1.0402961426	-2.137222091	1.2309103958
3072	8	+	239017	241337	2320	ORF-T	YHR072W	ERG7		SteinmetzLab	ST1463	-1.5508902624	1.0850686955	-2.2305127427	1.1667867766
3445	9	+	315073	316225	1152	ORF-T	YIL019W	FAF1		SteinmetzLab	ST1652	-1.5515315313	-1.6799316471	-1.2200984313	-1.5235815308
3311	8	-	385718	386126	408	SUTs	SUT589	SUT589		SteinmetzLab	ST5201	-1.5515505432	1.1809690275	-2.0425764082	-1.1666739157
5602	13	-	379253	379453	200	other	tW(CCA)M	tW(CCA)M		FrancescLab	NA	-1.5516051134	2.0409183871	2.1801736835	4.3197586215
6959	15	-	953559	953887	328	CUTs	CUT869	CUT869		SteinmetzLab	ST6933	-1.5519329102	-1.2388486955	-1.2540279409	-1.0977740746
5812	14	+	122843	126651	3808	ORF-T	YNL273W	TOF1		SteinmetzLab	ST2742	-1.5520012253	-1.2360527045	-2.8945843943	-1.2543703547
2401	7	+	405443	405635	192	other	tR(UCU)G1	tR(UCU)G1		FrancescLab	NA	-1.5522798273	1.6824359184	2.5174226763	3.3120851381
4284	11	+	526508	530164	3656	ORF-T	YKR050W	TRK2		SteinmetzLab	ST2081	-1.5525713308	1.0093899514	-1.7618376771	1.0799548489
899	4	+	427217	428585	1368	ORF-T	YDL014W	NOP1		SteinmetzLab	ST0474	-1.5529811796	-1.3082350548	-1.4631609444	1.2220585616
4308	11	+	599476	602988	3512	ORF-T	YKR086W	PRP16		SteinmetzLab	ST2104	-1.5532396427	-1.2564718217	-1.9062613882	-1.328365845
842	4	+	234865	236001	1136	ORF-T	YDL127W	PCL2		SteinmetzLab	ST0420	-1.5538404819	3.0434159681	-1.6508989899	1.2627845637
308	2	+	711552	712896	1344	ORF-T	YBR246W	YBR246W		SteinmetzLab	ST0242	-1.5539111126	-1.4330213096	-1.4287881027	1.2930662816
